,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
69,0.9564108079263515,0.0040648291357655315,0.23876271711978567,0.17852173502760957,0.21300948268465272,0.46377388594151725,0.32054816402058356,0.4044732705358071,0.39539348960926335,0.4876011083113725,0.47419787263728114,0.38425278639593674,0.45171551687819655,0.4418614759444511,0.4714792752968259
70,0.6154989575464672,0.8582887457800898,0.23011867734486682,0.13709439814371963,0.6595181147129626,0.39931753082571997,0.2804561582255911,0.4389158704647867,0.19002587593228987,0.37846009760058563,0.4325639182170664,0.3814875879215599,0.5921655986961647,0.4963663257361853,0.43066957912808707
71,0.9780523705678869,0.5492048083959246,0.14613564252560035,0.24761204932491043,0.25879769446439066,0.5292777049265485,0.5013134768837348,0.33051178877487747,0.3507850999865342,0.4965719387443318,0.4389702669885921,0.44063751245291066,0.3426050871598856,0.4522156337172935,0.4819953252059888
72,0.10280674746424481,0.20413300205564625,0.2636558249618078,0.22864317566924391,0.4457242189518862,0.5592172803801767,0.19857506985849463,0.43588141384689905,0.43909731915433836,0.49460488841707373,0.48287072645118656,0.28169465407400335,0.5197327205114273,0.16348815774157274,0.842052209318774
73,0.022142344861657882,0.16213780793303378,0.15696407555375694,0.16057065639255785,0.14093985032768985,0.3800880472275072,0.29419869658734965,0.4387810506885533,0.43855553236959277,0.4512273927589116,0.4747053383545911,0.369823026530215,0.3884206857049037,0.319055800452579,0.42530152609650745
74,0.04891120321259963,0.12850399550218897,0.1894513133956026,0.15760229444801963,0.11841165974115621,0.4213061000429127,0.2688868131384577,0.4076870515819638,0.40059664706718023,0.4709297649746716,0.3432661410252151,0.3445157647542005,0.34532265474181206,0.46468711179947547,0.5391728977446697
75,0.5509298133166161,0.6662366602560162,0.8086862758347757,0.5812450265584828,0.02050214045317842,0.5636146898382206,0.12262808296227916,0.40557596992519745,0.4584492765395475,0.5469126348729174,0.49567536170643,0.34294391805546065,0.4331685816706681,0.4491072042497624,0.4301382349909051
76,0.026276970159825625,0.17173343147625625,0.18985971271543797,0.15338179859955461,0.1332876684170902,0.38705060673925384,0.29283955656749355,0.3868230606206481,0.4523294220001112,0.41400875102352325,0.5071817494992136,0.3214692509673274,0.3077143597544316,0.39470169627961715,0.6336388797463741
77,0.9374878377638166,0.2450115361242648,0.6334026228939703,0.11374199423370505,0.13471470776596461,0.5261529226828241,0.3174794689237536,0.4182140426994287,0.3669544885684042,0.49834124010517694,0.48452017504482786,0.4024438144978407,0.4463795961603708,0.4656668897523367,0.47407283864374716
78,0.8329065177084364,0.0885893055729993,0.2857641709638146,0.1431670815247592,0.533533018652515,0.6092304175011413,0.30514885790097834,0.45785715226529833,0.6260095011887606,0.6335052904050953,0.495260510709706,0.47710669811563483,0.32482573608655285,0.5439375942528967,0.5483444420823284
79,0.9261948738563155,0.02209176467627252,0.26304417733158936,0.15815477242410378,0.21009114452560815,0.4828594783149415,0.31803813412302334,0.4251510329312201,0.3824675670089781,0.4995083825644912,0.4730460323217614,0.3924874353592289,0.4588169691575263,0.4362234437566965,0.45521326933453216
80,0.46242617141396775,0.6050927750197054,0.8551651588727325,0.19519372322274087,0.6475334973983744,0.4231561891571193,0.2711886860166288,0.4637145540237701,0.15973531785878534,0.3740180445055063,0.463975358078033,0.3159781373900559,0.5489595044752397,0.42935192229982655,0.5261458784235142
81,0.6968409656783401,0.8734298123189068,0.6146047963123474,0.10738428812499846,0.41893309761712094,0.2801784925980113,0.3550887686201327,0.29419465039826126,0.5039831348529116,0.49754496066512227,0.46309413977915126,0.40379438597802697,0.5315201449830356,0.47459835296606867,0.5432249807193482
82,0.14795427883205464,0.1793429226640508,0.24009620337063414,0.13352462748662228,0.18669859495543314,0.28273848860899115,0.3602784260477349,0.5038190669269491,0.5543419010947946,0.5714002981208123,0.5065351505104966,0.3280289839650993,0.4323413442169671,0.40426791620576047,0.47347176377402195
83,0.6659714162021596,0.9748965157557807,0.5035391964175818,0.009083540944424703,0.10985130138962058,0.5314953888085924,0.29640818497293814,0.38874894851754793,0.3764905813851234,0.5032160552165418,0.46593888910626385,0.43648204769417415,0.423777179568023,0.4602662577524384,0.48241685429848724
84,0.8253426117702921,0.030055002731179257,0.22900997389341862,0.16391533415895576,0.23962506053060717,0.47214586605288006,0.33758908080427696,0.360224020047232,0.41542599711252354,0.4801587317405766,0.42763645550186485,0.3566260800473018,0.5278964126130341,0.4905336825647475,0.45800144527725767
85,0.15127383982254336,0.14886774071534764,0.21193072684249922,0.16084013460038085,0.08758949208096821,0.4916283779145464,0.22146887301360088,0.25456736163327215,0.39946407037330733,0.6277316753733967,0.03615928116962173,0.2222072476668861,0.2723666033613926,0.8650374777255898,0.8062961387048393
86,0.918811180166704,0.2889735119210212,0.3886838311083381,0.5436629546564606,0.45591817014085606,0.3477476438811923,0.1702035193303567,0.41652329581475667,0.3117392047952535,0.5481792351650383,0.47110181299376147,0.36959237286990826,0.46261916329835445,0.4944769242549146,0.5082151266012835
87,0.055076873561686675,0.15954996804652524,0.16917613649120666,0.1544809587185625,0.20152744023311467,0.3524114588322452,0.29634751154946326,0.30060362389004347,0.4154390201069222,0.5264849602485473,0.23989255446425997,0.2646525244648231,0.6614746350433586,0.5643912174044514,0.43048443784134016
88,0.6964840825924659,0.8483230415472828,0.24566784669195027,0.30106615802670467,0.7248543546222684,0.5926402027784916,0.4793607001333462,0.2892913861986621,0.29664903106655843,0.6208820567544058,0.4922488895198248,0.48487543521307797,0.43209246916653693,0.41233741260091894,0.6209367987663625
89,0.3399928406309674,0.42057546025965087,0.5412885425808027,0.3457130940402152,0.9144577836257471,0.06171184911905467,0.24970084938335838,0.48444465824083977,0.04302945008179966,0.5337503812409412,0.4299779729047819,0.4269054806280516,0.48497188544138836,0.46210410917547096,0.625344050666693
90,0.14176305624343616,0.14822955767099727,0.20896558356394423,0.1467681116538585,0.11660254510404168,0.49355302780263394,0.21930837065654438,0.2833015604305331,0.38859309635724626,0.6133310418160054,0.05952736951521546,0.2417104959804098,0.2985853996513569,0.8364310684198982,0.7396655371663395
91,0.6113669271115378,0.8520748173154092,0.0986172870697405,0.09372140283812665,0.4489397301897723,0.6844761713938712,0.3681851909766516,0.6206036208466008,0.5318401069659155,0.6488879573844724,0.48449252167825296,0.27155071527136115,0.5885871518284059,0.43770707067631065,0.6287555133625242
92,0.9536824933796977,0.00278256148022535,0.2380592540770954,0.1780498741984296,0.21200139274874039,0.4633932570149411,0.32018658750035467,0.4048704832025005,0.3948372841084099,0.4865973935605213,0.47413113450629807,0.38436572427179,0.45131471176851784,0.44082585428897364,0.47083454027432103
93,0.0547556776742666,0.15230456879494478,0.21193564852669686,0.14095505550829726,0.2554938095714162,0.5119136153792063,0.2612764833238084,0.41734856779837204,0.41244381024855536,0.49417635384649605,0.4602156235593306,0.352953428364998,0.34107873470562455,0.49574719861300354,0.599941597200781
94,0.8808826780068447,0.2638016096614856,0.28349125951438586,0.6814691466635684,0.19645665456278985,0.5603910664783825,0.42221812854920265,0.3666990772345135,0.42338086237097877,0.48525038756527356,0.4717473058038453,0.4887446393104464,0.44832454047881115,0.5090223209129525,0.516609234091618
95,0.6195316068817714,0.990459700518754,0.0,0.04492185658073588,0.20044964820015115,0.4577158879915234,0.2852248205059547,0.36090100355981275,0.3958342652514595,0.4879219682616591,0.46023459926433213,0.429389801933545,0.4199214122253199,0.43732663676752104,0.4862987228644794
96,0.91412078772688,0.0026974536437219167,0.23165917126146307,0.17358105092851772,0.21442946100985477,0.458911345949328,0.321406525928005,0.39117217100377377,0.3891928342448958,0.49140535542909397,0.47191827089449484,0.3811555217288127,0.4671145336675353,0.44127924134797025,0.465979497639791
97,0.6878216208599881,0.8988615880753268,0.4939223481437362,0.012710476016405518,0.35002573104039447,0.6805200511543976,0.2761834512783881,0.4231046538110698,0.4911456207525512,0.5298436849991491,0.4567829799461106,0.4340539623450215,0.42130222770003967,0.49382662686548595,0.47399970756844073
98,0.09082489061931265,0.13310068428501093,0.1431215454238121,0.16869516835430715,0.13031106218530697,0.4223584101060186,0.3302028572255983,0.3963558687368859,0.3758410115661296,0.4392555415169358,0.3847298897428767,0.38904810374075854,0.3151103000427595,0.3820347733762864,0.4765680697175595
99,0.949097369768334,0.0,0.23680245797209498,0.1765602587790798,0.2091995272822026,0.4654376404825166,0.318222762385626,0.39943067275656496,0.3910858907148222,0.4928947513997238,0.4657918705793052,0.3814909749128917,0.4500633365372126,0.4477298534785465,0.4863403819110283
100,0.4193081742709843,0.49624894988683904,0.2901794313126436,0.941407128133755,0.0847797414002942,0.482142189351149,0.008702292948316962,0.3620361074867496,0.545439479704122,0.5534615732333152,0.4812854192729916,0.25948342856446965,0.4227723074799823,0.4460536561338891,0.43107339231613734
101,0.06772919641878027,0.1830565754918779,0.1952230928489642,0.15007772805814926,0.21302078446666475,0.43024380199195583,0.27188410553175485,0.31648567646633363,0.4504423157505073,0.5026022080072341,0.3376257113896569,0.3081630105725421,0.6886008907471627,0.45954203800507826,0.3226637017078728
